source_id,l,b,dist_pc,distance_gspphot,parallax,ra,dec,phot_g_mean_mag
490305327552623488,139.60697953764583,11.005393859216875,925.9323445583736,--,1.0799925133590114,60.27384317118643,67.50763478962945,13.006891
490451390799691392,140.33131471322235,11.90172374054293,507.68679535990776,500.8,1.969718356159102,63.24106134999891,67.6755458423753,15.487357
509280149477998592,127.53320592335182,-3.591524901709648,2287.5126588915373,--,0.43715605074927594,21.79220210282845,58.96063971676726,13.606067
512298446332290688,127.92289507258474,-0.12702097292848083,516.3620986554085,513.6326,1.9366254854954887,23.65568659480787,62.325516902527845,12.908172
516549879835233408,134.0383232647729,5.980840906571399,247.2463807427625,--,4.044548587509596,41.39882456400576,66.35922805939454,14.163852
523173475321510784,125.9274953031039,0.8301582501780966,215.63553718350832,214.9854,4.637454535840206,19.59539129007963,63.54508775015882,8.450657
524829576048693120,125.9886192483103,1.8354967787212613,363.4954118547103,358.6815,2.7510663611889044,19.980848483605552,64.53805417150552,12.678121
525113628005761536,124.95003573022322,2.4534828822901145,282.4840715041649,279.9209,3.5400226096828127,17.680106495470238,65.24964790944475,9.742857
525886657699878016,123.45144169979928,2.8123734591614817,267.2799389847455,--,3.7413956460723115,14.11948611160287,65.67903930728579,10.231548
531047215524700672,120.93807194051575,8.027146775326006,377.4825009149578,373.0642,2.649129423420048,6.844552357038807,70.80569678402979,12.105214
541688701372677504,132.82683688184443,8.451200201248785,500.68984182733885,486.2964,1.9972444344993252,41.323612963175975,69.10625776392082,13.234921
542262642146445568,133.93783608288993,10.279633657708617,62.425083692707226,--,16.019201590863457,46.56616843079139,70.2146798143684,12.91603
545560867790611072,131.99027365629897,10.993701841952483,77.4341064066648,76.851,12.91420597983332,42.436652471054394,71.75308362260229,8.043712
553639739931666048,133.47814089149315,24.31376606985921,22.181514023466455,22.1924,45.0825853880881,88.69913089801679,80.09461278492257,13.514499
557540528012082944,131.02312228872321,22.072029942611717,644.063168117903,636.8859,1.5526427367710285,70.1005650913236,81.0772718775432,12.528846
568692260273664512,127.08576889142897,18.700197107205685,662.731198136957,--,1.5089073862995426,38.116050617180775,80.74639090968968,12.559054
569651786030496512,126.46546146259259,21.492969359333383,217.3053676134172,--,4.601819140422634,43.35095525311391,83.51061542864706,9.346275
576892860373143936,227.63995542668889,29.093079230059942,557.8314961250809,504.2944,1.7926560385105488,135.13970219531254,1.3901367350803697,12.221751
579902434152231936,225.71937147783572,32.025889599890505,1205.3529465955912,1371.0868,0.8296325178649193,136.85267467728755,4.2899232864748615,13.465458
600715807013776768,214.60863671963347,26.197351281094946,206.48781568940746,205.6231,4.842900762261774,127.15450166432072,10.24947150137694,12.650891
602494855483616256,213.2458634503032,27.550711850480376,479.37753967832356,484.4158,2.086038492064166,127.88291015367912,11.922254670917782,14.262713
623633615066248576,216.66587813379343,51.282267245068454,160.668238838189,159.0909,6.224005486281034,151.659774717068,18.63406172293636,9.945831
623779716969345920,220.20512963972197,53.41395935276286,64.17668125055887,63.0519,15.58198368182667,154.57449050843215,17.396436403519523,8.409611
651907079835937280,210.53335339823403,26.00524053591526,199.58048052316042,197.3772,5.010510032738169,125.42029952568673,13.497511593468746,11.70559
651935220461650560,210.37716640341955,26.276506467944102,227.7542853329878,227.5207,4.390696748199278,125.61740338196465,13.735309027504545,9.21627
661598415839633024,205.8239514078344,34.580778461594875,124.02021876616877,121.8474,8.063201387230484,132.16987876314454,20.455014132020395,11.808092
672867654110399744,199.98228977208575,20.33077804773759,525.3386770786747,509.6503,1.9035339365470707,116.00341107170298,20.208862229980966,13.655521
674334505701319936,198.76510855280569,24.510915437495516,337.9078977576721,340.7307,2.959386290275884,119.73851268111622,22.790563521883914,13.47068
690310993768911104,200.78923279706055,34.69496345007848,201.13055052493,200.8004,4.971895106885071,130.87834807559148,24.422951154101856,12.316635
692246924506667520,198.48917887374594,39.51055795597928,320.5714256496125,--,3.1194296184495536,135.49646329942917,27.47495062455344,14.172006
701384106652087424,191.76569549547133,45.625629054659896,757.3636516366588,549.4748,1.320369676890362,141.48052089396992,33.41274092430949,13.13045
728142985560329984,204.62263782938462,60.62130601814536,221.12539563354653,--,4.5223209081657005,159.70860437499405,27.415500054921253,12.551435
742007724107680768,200.2759119155955,55.43015442694552,173.1168225703427,171.4723,5.776446131303439,153.54967778199872,29.085522877022985,9.953555
750888548244441344,185.8209630029244,62.233298531334995,131.25043189945777,130.455,7.619022547415566,161.87955715806146,36.32943547371443,9.987461
764958758026610560,175.76671530190674,65.77582130947704,312.53218245700407,--,3.1996704855749467,167.77784908254142,39.5266696653701,11.160761
767134798912736512,173.06050962970878,69.26305239098657,333.5185759194232,317.8372,2.9983337427106194,172.4110986112101,38.93656314159975,13.7147
770622651659107712,169.32459583101152,67.46360046103811,284.1702222844022,279.4247,3.5190175520895486,171.27493460079938,41.02802258436881,11.557181
796443724462555904,188.3520920479615,50.92663409746862,33.9953204461722,--,29.41581332005352,147.76851078394742,35.96853239402448,13.804367
798967687763407744,187.43722863545273,48.04610936409938,822.6176673961836,767.4179,1.2156315620661071,144.1877516222867,36.52729412049497,13.879539
810069697186043264,171.41181573661606,52.55065246292406,80.14315466925122,79.8836,12.477672037330885,151.80703183265857,46.114878352698646,9.161319
834673915556785664,166.74610292349425,53.798014525782435,1095.2412206300385,961.8024,0.9130408727903331,154.88336306355112,48.35355421395578,13.464679
866311778531852288,195.76909753163892,16.689098844791175,408.9705502419072,261.8378,2.4451638373679896,110.74105467455996,22.489309956788187,15.973774
870284314042482048,192.8168338859898,17.904945564628328,2244.003329024637,643.5557,0.44563213746864316,110.78519832208829,25.558752297007985,10.646529
872158672130162176,192.80671810629607,21.60126388694582,254.98597255227102,250.4035,3.92178436323592,114.62128969003027,26.909491035762056,11.222721
882878876141509888,191.38933856936168,15.299766606086939,205.73444730189007,203.1471,4.860634731395383,107.53277721872155,25.81933512253759,9.985654
